NhiNumber,PatientName,DateOfBirth,PatientEmail,PatientPhone,Gender,SpecialistType,Reason,Urgency,Status,ReceivedAt,AssignedToEmail,ReferringGpEmail,LegacyCaseNo
M205811,Grace Green,1978-06-18,m2.5811@example.com,+64 22 2005811,Female,Dermatology,Widespread eczema,SemiUrgent,Completed,2025-04-16T09:57:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005811
M205812,Henry Clarke,1979-07-19,m2.5812@example.com,+64 22 2005812,Male,Oncology,Suspected malignancy,Urgent,Received,2025-05-17T10:04:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005812
M205813,Ruby Hughes,1980-08-20,m2.5813@example.com,+64 22 2005813,Female,Gastroenterology,IBD flare review,Routine,Triaged,2025-06-18T11:11:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005813
M205814,Oscar Russell,1981-09-21,m2.5814@example.com,+64 22 2005814,Male,Ophthalmology,Red eye persistent,SemiUrgent,Accepted,2025-07-19T12:18:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005814
M205815,Zoe Reed,1982-10-22,m2.5815@example.com,+64 22 2005815,Female,Pulmonology,Chronic cough 3 months,Urgent,Declined,2025-08-20T13:25:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005815
M205816,Leo Bennett,1983-11-23,m2.5816@example.com,+64 22 2005816,Male,Cardiology,Palpitations with syncope,Routine,Booked,2025-09-21T14:32:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005816
M205817,Lily Reid,1984-12-24,m2.5817@example.com,+64 22 2005817,Female,Orthopedics,Hip osteoarthritis,SemiUrgent,Completed,2025-10-22T15:39:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005817
M205818,Finn Singh,1985-01-25,m2.5818@example.com,+64 22 2005818,Male,Neurology,TIA symptoms,Urgent,Received,2025-11-23T16:46:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005818
M205819,Chloe Green,1986-02-26,m2.5819@example.com,+64 22 2005819,Female,Dermatology,Acne refractory,Routine,Triaged,2025-12-24T17:53:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005819
M205820,Archie Clarke,1987-03-27,m2.5820@example.com,+64 22 2005820,Male,Oncology,Breast lump assessment,SemiUrgent,Accepted,2025-01-25T08:00:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005820
M205821,Emily Hughes,1988-04-28,m2.5821@example.com,+64 22 2005821,Female,Gastroenterology,Rectal bleeding,Urgent,Declined,2025-02-26T09:07:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005821
M205822,George Russell,1989-05-01,m2.5822@example.com,+64 22 2005822,Male,Ophthalmology,Cataract affecting driving,Routine,Booked,2025-03-27T10:14:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005822
M205823,Poppy Reed,1990-06-02,m2.5823@example.com,+64 22 2005823,Female,Pulmonology,Asthma poorly controlled,SemiUrgent,Completed,2025-04-28T11:21:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005823
M205824,Harry Bennett,1991-07-03,m2.5824@example.com,+64 22 2005824,Male,Cardiology,Abnormal ECG,Urgent,Received,2025-05-01T12:28:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005824
M205825,Ivy Reid,1992-08-04,m2.5825@example.com,+64 22 2005825,Female,Orthopedics,Persistent knee pain,Routine,Triaged,2025-06-02T13:35:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005825
M205826,Jacob Singh,1993-09-05,m2.5826@example.com,+64 22 2005826,Male,Neurology,New onset seizure,SemiUrgent,Accepted,2025-07-03T14:42:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005826
M205827,Sienna Green,1994-10-06,m2.5827@example.com,+64 22 2005827,Female,Dermatology,Psoriasis not responding,Urgent,Declined,2025-08-04T15:49:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005827
M205828,Thomas Clarke,1940-11-07,m2.5828@example.com,+64 22 2005828,Male,Oncology,Post-treatment follow-up,Routine,Booked,2025-09-05T16:56:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005828
M205829,Willow Hughes,1941-12-08,m2.5829@example.com,+64 22 2005829,Female,Gastroenterology,Dysphagia assessment,SemiUrgent,Completed,2025-10-06T17:03:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005829
M205830,Daniel Russell,1942-01-09,m2.5830@example.com,+64 22 2005830,Male,Ophthalmology,Sudden visual field loss,Urgent,Received,2025-11-07T08:10:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005830
M205831,Penelope Reed,1943-02-10,m2.5831@example.com,+64 22 2005831,Female,Pulmonology,COPD exacerbation,Routine,Triaged,2025-12-08T09:17:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005831
M205832,Samuel Bennett,1944-03-11,m2.5832@example.com,+64 22 2005832,Male,Cardiology,Atrial fibrillation review,SemiUrgent,Accepted,2025-01-09T10:24:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005832
M205833,Olivia Reid,1945-04-12,m2.5833@example.com,+64 22 2005833,Female,Orthopedics,Ankle instability,Urgent,Declined,2025-02-10T11:31:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005833
M205834,Noah Singh,1946-05-13,m2.5834@example.com,+64 22 2005834,Male,Neurology,Peripheral neuropathy,Routine,Booked,2025-03-11T12:38:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005834
M205835,Amelia Green,1947-06-14,m2.5835@example.com,+64 22 2005835,Female,Dermatology,Suspicious pigmented lesion,SemiUrgent,Completed,2025-04-12T13:45:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005835
M205836,Liam Clarke,1948-07-15,m2.5836@example.com,+64 22 2005836,Male,Oncology,Lymphadenopathy review,Urgent,Received,2025-05-13T14:52:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005836
M205837,Sophia Hughes,1949-08-16,m2.5837@example.com,+64 22 2005837,Female,Gastroenterology,Abdominal pain weight loss,Routine,Triaged,2025-06-14T15:59:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005837
M205838,Mason Russell,1950-09-17,m2.5838@example.com,+64 22 2005838,Male,Ophthalmology,Glaucoma review,SemiUrgent,Accepted,2025-07-15T16:06:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005838
M205839,Isla Reed,1951-10-18,m2.5839@example.com,+64 22 2005839,Female,Pulmonology,Suspected ILD,Urgent,Declined,2025-08-16T17:13:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005839
M205840,Ethan Bennett,1952-11-19,m2.5840@example.com,+64 22 2005840,Male,Cardiology,Exertional chest pain,Routine,Booked,2025-09-17T08:20:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005840
M205841,Mia Reid,1953-12-20,m2.5841@example.com,+64 22 2005841,Female,Orthopedics,Shoulder dislocation,SemiUrgent,Completed,2025-10-18T09:27:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005841
M205842,Jack Singh,1954-01-21,m2.5842@example.com,+64 22 2005842,Male,Neurology,Parkinsonism features,Urgent,Received,2025-11-19T10:34:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005842
M205843,Ava Green,1955-02-22,m2.5843@example.com,+64 22 2005843,Female,Dermatology,Chronic urticaria,Routine,Triaged,2025-12-20T11:41:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005843
M205844,William Clarke,1956-03-23,m2.5844@example.com,+64 22 2005844,Male,Oncology,Abnormal imaging mass,SemiUrgent,Accepted,2025-01-21T12:48:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005844
M205845,Charlotte Hughes,1957-04-24,m2.5845@example.com,+64 22 2005845,Female,Gastroenterology,Iron deficiency anaemia,Urgent,Declined,2025-02-22T13:55:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005845
M205846,James Russell,1958-05-25,m2.5846@example.com,+64 22 2005846,Male,Ophthalmology,Diabetic retinopathy,Routine,Booked,2025-03-23T14:02:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005846
M205847,Harper Reed,1959-06-26,m2.5847@example.com,+64 22 2005847,Female,Pulmonology,Hemoptysis investigation,SemiUrgent,Completed,2025-04-24T15:09:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005847
M205848,Lucas Bennett,1960-07-27,m2.5848@example.com,+64 22 2005848,Male,Cardiology,Heart failure optimisation,Urgent,Received,2025-05-25T16:16:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005848
M205849,Ella Reid,1961-08-28,m2.5849@example.com,+64 22 2005849,Female,Orthopedics,Back pain with sciatica,Routine,Triaged,2025-06-26T17:23:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005849
M205850,Benjamin Singh,1962-09-01,m2.5850@example.com,+64 22 2005850,Male,Neurology,Recurrent migraines,SemiUrgent,Accepted,2025-07-27T08:30:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005850
M205851,Grace Green,1963-10-02,m2.5851@example.com,+64 22 2005851,Female,Dermatology,Widespread eczema,Urgent,Declined,2025-08-28T09:37:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005851
M205852,Henry Clarke,1964-11-03,m2.5852@example.com,+64 22 2005852,Male,Oncology,Suspected malignancy,Routine,Booked,2025-09-01T10:44:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005852
M205853,Ruby Hughes,1965-12-04,m2.5853@example.com,+64 22 2005853,Female,Gastroenterology,IBD flare review,SemiUrgent,Completed,2025-10-02T11:51:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005853
M205854,Oscar Russell,1966-01-05,m2.5854@example.com,+64 22 2005854,Male,Ophthalmology,Red eye persistent,Urgent,Received,2025-11-03T12:58:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005854
M205855,Zoe Reed,1967-02-06,m2.5855@example.com,+64 22 2005855,Female,Pulmonology,Chronic cough 3 months,Routine,Triaged,2025-12-04T13:05:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005855
M205856,Leo Bennett,1968-03-07,m2.5856@example.com,+64 22 2005856,Male,Cardiology,Palpitations with syncope,SemiUrgent,Accepted,2025-01-05T14:12:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005856
M205857,Lily Reid,1969-04-08,m2.5857@example.com,+64 22 2005857,Female,Orthopedics,Hip osteoarthritis,Urgent,Declined,2025-02-06T15:19:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005857
M205858,Finn Singh,1970-05-09,m2.5858@example.com,+64 22 2005858,Male,Neurology,TIA symptoms,Routine,Booked,2025-03-07T16:26:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005858
M205859,Chloe Green,1971-06-10,m2.5859@example.com,+64 22 2005859,Female,Dermatology,Acne refractory,SemiUrgent,Completed,2025-04-08T17:33:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005859
M205860,Archie Clarke,1972-07-11,m2.5860@example.com,+64 22 2005860,Male,Oncology,Breast lump assessment,Urgent,Received,2025-05-09T08:40:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005860
M205861,Emily Hughes,1973-08-12,m2.5861@example.com,+64 22 2005861,Female,Gastroenterology,Rectal bleeding,Routine,Triaged,2025-06-10T09:47:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005861
M205862,George Russell,1974-09-13,m2.5862@example.com,+64 22 2005862,Male,Ophthalmology,Cataract affecting driving,SemiUrgent,Accepted,2025-07-11T10:54:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005862
M205863,Poppy Reed,1975-10-14,m2.5863@example.com,+64 22 2005863,Female,Pulmonology,Asthma poorly controlled,Urgent,Declined,2025-08-12T11:01:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005863
M205864,Harry Bennett,1976-11-15,m2.5864@example.com,+64 22 2005864,Male,Cardiology,Abnormal ECG,Routine,Booked,2025-09-13T12:08:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005864
M205865,Ivy Reid,1977-12-16,m2.5865@example.com,+64 22 2005865,Female,Orthopedics,Persistent knee pain,SemiUrgent,Completed,2025-10-14T13:15:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005865
M205866,Jacob Singh,1978-01-17,m2.5866@example.com,+64 22 2005866,Male,Neurology,New onset seizure,Urgent,Received,2025-11-15T14:22:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005866
M205867,Sienna Green,1979-02-18,m2.5867@example.com,+64 22 2005867,Female,Dermatology,Psoriasis not responding,Routine,Triaged,2025-12-16T15:29:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005867
M205868,Thomas Clarke,1980-03-19,m2.5868@example.com,+64 22 2005868,Male,Oncology,Post-treatment follow-up,SemiUrgent,Accepted,2025-01-17T16:36:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005868
M205869,Willow Hughes,1981-04-20,m2.5869@example.com,+64 22 2005869,Female,Gastroenterology,Dysphagia assessment,Urgent,Declined,2025-02-18T17:43:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005869
M205870,Daniel Russell,1982-05-21,m2.5870@example.com,+64 22 2005870,Male,Ophthalmology,Sudden visual field loss,Routine,Booked,2025-03-19T08:50:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005870
M205871,Penelope Reed,1983-06-22,m2.5871@example.com,+64 22 2005871,Female,Pulmonology,COPD exacerbation,SemiUrgent,Completed,2025-04-20T09:57:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005871
M205872,Samuel Bennett,1984-07-23,m2.5872@example.com,+64 22 2005872,Male,Cardiology,Atrial fibrillation review,Urgent,Received,2025-05-21T10:04:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005872
M205873,Olivia Reid,1985-08-24,m2.5873@example.com,+64 22 2005873,Female,Orthopedics,Ankle instability,Routine,Triaged,2025-06-22T11:11:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005873
M205874,Noah Singh,1986-09-25,m2.5874@example.com,+64 22 2005874,Male,Neurology,Peripheral neuropathy,SemiUrgent,Accepted,2025-07-23T12:18:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005874
M205875,Amelia Green,1987-10-26,m2.5875@example.com,+64 22 2005875,Female,Dermatology,Suspicious pigmented lesion,Urgent,Declined,2025-08-24T13:25:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005875
M205876,Liam Clarke,1988-11-27,m2.5876@example.com,+64 22 2005876,Male,Oncology,Lymphadenopathy review,Routine,Booked,2025-09-25T14:32:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005876
M205877,Sophia Hughes,1989-12-28,m2.5877@example.com,+64 22 2005877,Female,Gastroenterology,Abdominal pain weight loss,SemiUrgent,Completed,2025-10-26T15:39:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005877
M205878,Mason Russell,1990-01-01,m2.5878@example.com,+64 22 2005878,Male,Ophthalmology,Glaucoma review,Urgent,Received,2025-11-27T16:46:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005878
M205879,Isla Reed,1991-02-02,m2.5879@example.com,+64 22 2005879,Female,Pulmonology,Suspected ILD,Routine,Triaged,2025-12-28T17:53:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005879
M205880,Ethan Bennett,1992-03-03,m2.5880@example.com,+64 22 2005880,Male,Cardiology,Exertional chest pain,SemiUrgent,Accepted,2025-01-01T08:00:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005880
M205881,Mia Reid,1993-04-04,m2.5881@example.com,+64 22 2005881,Female,Orthopedics,Shoulder dislocation,Urgent,Declined,2025-02-02T09:07:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005881
M205882,Jack Singh,1994-05-05,m2.5882@example.com,+64 22 2005882,Male,Neurology,Parkinsonism features,Routine,Booked,2025-03-03T10:14:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005882
M205883,Ava Green,1940-06-06,m2.5883@example.com,+64 22 2005883,Female,Dermatology,Chronic urticaria,SemiUrgent,Completed,2025-04-04T11:21:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005883
M205884,William Clarke,1941-07-07,m2.5884@example.com,+64 22 2005884,Male,Oncology,Abnormal imaging mass,Urgent,Received,2025-05-05T12:28:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005884
M205885,Charlotte Hughes,1942-08-08,m2.5885@example.com,+64 22 2005885,Female,Gastroenterology,Iron deficiency anaemia,Routine,Triaged,2025-06-06T13:35:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005885
M205886,James Russell,1943-09-09,m2.5886@example.com,+64 22 2005886,Male,Ophthalmology,Diabetic retinopathy,SemiUrgent,Accepted,2025-07-07T14:42:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005886
M205887,Harper Reed,1944-10-10,m2.5887@example.com,+64 22 2005887,Female,Pulmonology,Hemoptysis investigation,Urgent,Declined,2025-08-08T15:49:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005887
M205888,Lucas Bennett,1945-11-11,m2.5888@example.com,+64 22 2005888,Male,Cardiology,Heart failure optimisation,Routine,Booked,2025-09-09T16:56:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005888
M205889,Ella Reid,1946-12-12,m2.5889@example.com,+64 22 2005889,Female,Orthopedics,Back pain with sciatica,SemiUrgent,Completed,2025-10-10T17:03:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005889
M205890,Benjamin Singh,1947-01-13,m2.5890@example.com,+64 22 2005890,Male,Neurology,Recurrent migraines,Urgent,Received,2025-11-11T08:10:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005890
M205891,Grace Green,1948-02-14,m2.5891@example.com,+64 22 2005891,Female,Dermatology,Widespread eczema,Routine,Triaged,2025-12-12T09:17:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005891
M205892,Henry Clarke,1949-03-15,m2.5892@example.com,+64 22 2005892,Male,Oncology,Suspected malignancy,SemiUrgent,Accepted,2025-01-13T10:24:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005892
M205893,Ruby Hughes,1950-04-16,m2.5893@example.com,+64 22 2005893,Female,Gastroenterology,IBD flare review,Urgent,Declined,2025-02-14T11:31:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005893
M205894,Oscar Russell,1951-05-17,m2.5894@example.com,+64 22 2005894,Male,Ophthalmology,Red eye persistent,Routine,Booked,2025-03-15T12:38:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005894
M205895,Zoe Reed,1952-06-18,m2.5895@example.com,+64 22 2005895,Female,Pulmonology,Chronic cough 3 months,SemiUrgent,Completed,2025-04-16T13:45:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005895
M205896,Leo Bennett,1953-07-19,m2.5896@example.com,+64 22 2005896,Male,Cardiology,Palpitations with syncope,Urgent,Received,2025-05-17T14:52:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005896
M205897,Lily Reid,1954-08-20,m2.5897@example.com,+64 22 2005897,Female,Orthopedics,Hip osteoarthritis,Routine,Triaged,2025-06-18T15:59:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005897
M205898,Finn Singh,1955-09-21,m2.5898@example.com,+64 22 2005898,Male,Neurology,TIA symptoms,SemiUrgent,Accepted,2025-07-19T16:06:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005898
M205899,Chloe Green,1956-10-22,m2.5899@example.com,+64 22 2005899,Female,Dermatology,Acne refractory,Urgent,Declined,2025-08-20T17:13:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005899
M205900,Archie Clarke,1957-11-23,m2.5900@example.com,+64 22 2005900,Male,Oncology,Breast lump assessment,Routine,Booked,2025-09-21T08:20:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005900
M205901,Emily Hughes,1958-12-24,m2.5901@example.com,+64 22 2005901,Female,Gastroenterology,Rectal bleeding,SemiUrgent,Completed,2025-10-22T09:27:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005901
M205902,George Russell,1959-01-25,m2.5902@example.com,+64 22 2005902,Male,Ophthalmology,Cataract affecting driving,Urgent,Received,2025-11-23T10:34:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005902
M205903,Poppy Reed,1960-02-26,m2.5903@example.com,+64 22 2005903,Female,Pulmonology,Asthma poorly controlled,Routine,Triaged,2025-12-24T11:41:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005903
M205904,Harry Bennett,1961-03-27,m2.5904@example.com,+64 22 2005904,Male,Cardiology,Abnormal ECG,SemiUrgent,Accepted,2025-01-25T12:48:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005904
M205905,Ivy Reid,1962-04-28,m2.5905@example.com,+64 22 2005905,Female,Orthopedics,Persistent knee pain,Urgent,Declined,2025-02-26T13:55:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005905
M205906,Jacob Singh,1963-05-01,m2.5906@example.com,+64 22 2005906,Male,Neurology,New onset seizure,Routine,Booked,2025-03-27T14:02:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005906
M205907,Sienna Green,1964-06-02,m2.5907@example.com,+64 22 2005907,Female,Dermatology,Psoriasis not responding,SemiUrgent,Completed,2025-04-28T15:09:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005907
M205908,Thomas Clarke,1965-07-03,m2.5908@example.com,+64 22 2005908,Male,Oncology,Post-treatment follow-up,Urgent,Received,2025-05-01T16:16:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005908
M205909,Willow Hughes,1966-08-04,m2.5909@example.com,+64 22 2005909,Female,Gastroenterology,Dysphagia assessment,Routine,Triaged,2025-06-02T17:23:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005909
M205910,Daniel Russell,1967-09-05,m2.5910@example.com,+64 22 2005910,Male,Ophthalmology,Sudden visual field loss,SemiUrgent,Accepted,2025-07-03T08:30:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005910
M205911,Penelope Reed,1968-10-06,m2.5911@example.com,+64 22 2005911,Female,Pulmonology,COPD exacerbation,Urgent,Declined,2025-08-04T09:37:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005911
M205912,Samuel Bennett,1969-11-07,m2.5912@example.com,+64 22 2005912,Male,Cardiology,Atrial fibrillation review,Routine,Booked,2025-09-05T10:44:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005912
M205913,Olivia Reid,1970-12-08,m2.5913@example.com,+64 22 2005913,Female,Orthopedics,Ankle instability,SemiUrgent,Completed,2025-10-06T11:51:00,nurse@referwell.com,gp1@referwell.com,LEG-M2-005913
M205914,Noah Singh,1971-01-09,m2.5914@example.com,+64 22 2005914,Male,Neurology,Peripheral neuropathy,Urgent,Received,2025-11-07T12:58:00,admin@referwell.com,gp2@referwell.com,LEG-M2-005914
